Start (s),End (s),Scientific name,Common name,Confidence,File,week,overlap,sensitivity,min_conf,model,Chunk file,Chunk offset (s),Chunk local start (s),Chunk local end (s)
3252,3255,Chloris chloris,European Greenfinch,0.9201,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,252,255
3267,3270,Phylloscopus collybita,Common Chiffchaff,0.5503,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,267,270
3270,3273,Chloris chloris,European Greenfinch,0.2881,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,270,273
3273,3276,Bombycilla garrulus,Bohemian Waxwing,0.3265,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,273,276
3276,3279,Phylloscopus collybita,Common Chiffchaff,0.4226,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,276,279
3282,3285,Chloris chloris,European Greenfinch,0.5237,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,282,285
3285,3288,Chloris chloris,European Greenfinch,0.4947,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,285,288
3291,3294,Chloris chloris,European Greenfinch,0.9939,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,291,294
3297,3300,Phylloscopus collybita,Common Chiffchaff,0.8045,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,297,300
3312,3315,Phylloscopus collybita,Common Chiffchaff,0.6769,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,312,315
3330,3333,Phylloscopus collybita,Common Chiffchaff,0.3041,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,330,333
3363,3366,Phylloscopus collybita,Common Chiffchaff,0.7729,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,363,366
3366,3369,Carduelis carduelis,European Goldfinch,0.7322,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,366,369
3369,3372,Carduelis carduelis,European Goldfinch,0.5858,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,369,372
3372,3375,Carduelis carduelis,European Goldfinch,0.9207,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,372,375
3375,3378,Carduelis carduelis,European Goldfinch,0.5644,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,375,378
3387,3390,Phylloscopus collybita,Common Chiffchaff,0.6558,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,387,390
3420,3423,Engine,Engine,0.2857,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,420,423
3441,3444,Turdus philomelos,Song Thrush,0.2778,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,441,444
3447,3450,Turdus philomelos,Song Thrush,0.3464,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,447,450
3462,3465,Erithacus rubecula,European Robin,0.3438,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,462,465
3474,3477,Turdus iliacus,Redwing,0.4566,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,474,477
3477,3480,Turdus iliacus,Redwing,0.3341,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,477,480
3486,3489,Cyanistes caeruleus,Eurasian Blue Tit,0.9376,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,486,489
3492,3495,Motacilla cinerea,Gray Wagtail,0.7816,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,492,495
3495,3498,Turdus iliacus,Redwing,0.2595,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,495,498
3498,3501,Phylloscopus collybita,Common Chiffchaff,0.4075,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,498,501
3507,3510,Phylloscopus collybita,Common Chiffchaff,0.2945,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,507,510
3510,3513,Erithacus rubecula,European Robin,0.4575,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,510,513
3513,3516,Erithacus rubecula,European Robin,0.3837,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,513,516
3516,3519,Phylloscopus collybita,Common Chiffchaff,0.6241,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,516,519
3519,3522,Phylloscopus collybita,Common Chiffchaff,0.5872,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,519,522
3528,3531,Phylloscopus collybita,Common Chiffchaff,0.6380,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,528,531
3537,3540,Phylloscopus collybita,Common Chiffchaff,0.7387,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,537,540
3540,3543,Phylloscopus collybita,Common Chiffchaff,0.3414,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,540,543
3555,3558,Larus occidentalis,Western Gull,0.3261,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,555,558
3561,3564,Phylloscopus collybita,Common Chiffchaff,0.9253,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,561,564
3564,3567,Phylloscopus collybita,Common Chiffchaff,0.7648,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,564,567
3564,3567,Phylloscopus ibericus,Iberian Chiffchaff,0.3591,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,564,567
3570,3573,Phylloscopus collybita,Common Chiffchaff,0.9545,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,570,573
3573,3576,Phylloscopus collybita,Common Chiffchaff,0.9629,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,573,576
3579,3582,Phylloscopus collybita,Common Chiffchaff,0.9583,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,579,582
3582,3585,Phylloscopus collybita,Common Chiffchaff,0.7567,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,582,585
3588,3591,Phylloscopus ibericus,Iberian Chiffchaff,0.7910,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,588,591
3588,3591,Phylloscopus collybita,Common Chiffchaff,0.4013,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,588,591
3591,3594,Phylloscopus collybita,Common Chiffchaff,0.9563,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,591,594
3597,3599.98,Upucerthia saturatior,Patagonian Forest Earthcreeper,0.3788,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_005.wav,3000,597,599.98
3600,3603,Phylloscopus collybita,Common Chiffchaff,0.8280,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,0,3
3603,3606,Phylloscopus collybita,Common Chiffchaff,0.9758,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,3,6
3606,3609,Erithacus rubecula,European Robin,0.4280,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,6,9
3609,3612,Phylloscopus collybita,Common Chiffchaff,0.6640,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,9,12
3612,3615,Phylloscopus collybita,Common Chiffchaff,0.9067,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,12,15
3615,3618,Erithacus rubecula,European Robin,0.8354,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,15,18
3621,3624,Phylloscopus collybita,Common Chiffchaff,0.9159,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,21,24
3624,3627,Erithacus rubecula,European Robin,0.3545,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,24,27
3630,3633,Phylloscopus collybita,Common Chiffchaff,0.9907,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,30,33
3639,3642,Phylloscopus collybita,Common Chiffchaff,0.9602,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,39,42
3642,3645,Phylloscopus collybita,Common Chiffchaff,0.9940,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,42,45
3651,3654,Phylloscopus collybita,Common Chiffchaff,0.9243,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,51,54
3654,3657,Phylloscopus collybita,Common Chiffchaff,0.9188,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,54,57
3663,3666,Phylloscopus collybita,Common Chiffchaff,0.8846,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,63,66
3666,3669,Phylloscopus collybita,Common Chiffchaff,0.9380,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,66,69
3672,3675,Phylloscopus collybita,Common Chiffchaff,0.9448,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,72,75
3675,3678,Phylloscopus collybita,Common Chiffchaff,0.8181,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,75,78
3681,3684,Phylloscopus collybita,Common Chiffchaff,0.9286,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,81,84
3684,3687,Phylloscopus collybita,Common Chiffchaff,0.9794,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,84,87
3693,3696,Phylloscopus collybita,Common Chiffchaff,0.9640,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,93,96
3696,3699,Phylloscopus collybita,Common Chiffchaff,0.9237,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,96,99
3708,3711,Phylloscopus collybita,Common Chiffchaff,0.8297,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,108,111
3711,3714,Phylloscopus collybita,Common Chiffchaff,0.9024,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,111,114
3711,3714,Phylloscopus ibericus,Iberian Chiffchaff,0.3291,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,111,114
3720,3723,Phylloscopus collybita,Common Chiffchaff,0.9858,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,120,123
3726,3729,Setophaga palmarum,Palm Warbler,0.4831,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,126,129
3729,3732,Phylloscopus collybita,Common Chiffchaff,0.9585,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,129,132
3732,3735,Phylloscopus collybita,Common Chiffchaff,0.9391,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,132,135
3741,3744,Phylloscopus collybita,Common Chiffchaff,0.8216,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,141,144
3744,3747,Phylloscopus collybita,Common Chiffchaff,0.9245,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,144,147
3750,3753,Phylloscopus collybita,Common Chiffchaff,0.6151,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,150,153
3750,3753,Phylloscopus ibericus,Iberian Chiffchaff,0.4249,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,150,153
3753,3756,Phylloscopus collybita,Common Chiffchaff,0.9051,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,153,156
3759,3762,Auriparus flaviceps,Verdin,0.3700,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,159,162
3762,3765,Phylloscopus collybita,Common Chiffchaff,0.9850,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,162,165
3771,3774,Phylloscopus collybita,Common Chiffchaff,0.9760,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,171,174
3774,3777,Phylloscopus collybita,Common Chiffchaff,0.8784,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,174,177
3774,3777,Phylloscopus ibericus,Iberian Chiffchaff,0.2671,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,174,177
3780,3783,Phylloscopus collybita,Common Chiffchaff,0.8788,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,180,183
3783,3786,Phylloscopus collybita,Common Chiffchaff,0.8792,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,183,186
3792,3795,Phylloscopus collybita,Common Chiffchaff,0.9258,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,192,195
3795,3798,Phylloscopus collybita,Common Chiffchaff,0.9928,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,195,198
3798,3801,Fulica atra,Eurasian Coot,0.7268,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,198,201
3804,3807,Phylloscopus collybita,Common Chiffchaff,0.9786,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,204,207
3807,3810,Phylloscopus collybita,Common Chiffchaff,0.8917,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,207,210
3816,3819,Phylloscopus collybita,Common Chiffchaff,0.9796,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,216,219
3828,3831,Phylloscopus collybita,Common Chiffchaff,0.9579,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,228,231
3831,3834,Phylloscopus collybita,Common Chiffchaff,0.9398,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,231,234
3831,3834,Phylloscopus ibericus,Iberian Chiffchaff,0.6818,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,231,234
3840,3843,Phylloscopus collybita,Common Chiffchaff,0.9863,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,240,243
3843,3846,Erithacus rubecula,European Robin,0.5910,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,243,246
3846,3849,Turdus philomelos,Song Thrush,0.3731,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,246,249
3852,3855,Turdus philomelos,Song Thrush,0.7000,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,252,255
3855,3858,Phylloscopus collybita,Common Chiffchaff,0.9696,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,255,258
3858,3861,Phylloscopus collybita,Common Chiffchaff,0.9488,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,258,261
3858,3861,Phylloscopus sindianus,Mountain Chiffchaff,0.3139,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,258,261
3861,3864,Turdus philomelos,Song Thrush,0.4685,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,261,264
3864,3867,Phylloscopus collybita,Common Chiffchaff,0.9351,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,264,267
3867,3870,Phylloscopus collybita,Common Chiffchaff,0.8866,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,267,270
3876,3879,Phylloscopus collybita,Common Chiffchaff,0.9930,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,276,279
3885,3888,Phylloscopus collybita,Common Chiffchaff,0.9786,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_006.wav,3600,285,288
